oid,order_date,revenue,uid
o_3832713737846,2019-04-19,508,7183224650855
o_4242996729329,2019-05-22,1232,7183224650855
o_4927662506250,2019-06-17,1076,7183224650855
o_5824751585037,2019-07-12,1150,7183224650855
o_0376345186977,2019-08-04,1174,6912205253713
o_9568526508611,2019-08-23,1627,6912205253713
o_1739284585390,2019-08-28,685,6912205253713
o_9643087200935,2019-03-21,1386,7002009499147
o_4773037089978,2019-04-20,1271,7002009499147
o_5916295481415,2019-05-25,376,7002009499147
o_6557771832360,2019-06-30,858,7002009499147
o_8002295894595,2019-07-15,1642,7002009499147
o_6619593679780,2019-07-20,878,7002009499147
o_0263003914068,2019-03-04,438,6003585222960
o_1847225176924,2019-04-16,436,6003585222960
o_0566282048913,2019-05-28,860,6003585222960
o_4460088218562,2019-06-07,805,6003585222960
o_8615411153683,2019-07-20,1559,6003585222960
o_4834207867427,2019-07-26,1442,6003585222960
o_4328981431238,2019-08-27,404,5502205796665
o_8614476441865,2019-06-09,1486,9220369739804
o_5869443060249,2019-06-28,768,9220369739804
o_1299768057466,2019-06-28,1484,9220369739804
o_7709685281614,2019-07-03,1514,9220369739804
o_9314091845640,2019-04-14,486,2391402732926
o_4652411222692,2019-05-16,1324,2391402732926
o_0375067467739,2019-05-29,297,2391402732926
o_5999266053781,2019-06-04,1504,2391402732926
o_2821756426344,2019-07-17,962,2391402732926
o_7008616573768,2019-08-03,1191,2391402732926
o_1947747721777,2019-02-26,1472,0181704556526
o_0346395956653,2019-03-31,983,0181704556526
o_2100559638773,2019-04-08,1287,0181704556526
o_4682087073298,2019-04-20,1532,0181704556526
o_4450690863229,2019-05-08,1765,0181704556526
o_0464370264286,2019-06-10,424,0181704556526
o_1876388996254,2019-05-10,652,0810864955435
o_5496573199268,2019-05-29,394,0810864955435
o_2397594236891,2019-07-06,768,0810864955435
o_1167667312323,2019-08-16,542,0810864955435
o_1175228756387,2019-08-22,806,0810864955435
o_3309240922583,2019-08-05,718,4541643377822
o_5104355350805,2019-09-07,1182,4541643377822
o_3418360386189,2019-05-13,848,1372009692425
o_3370036885597,2019-05-23,666,1372009692425
o_2082392217448,2019-06-18,1653,1372009692425
o_1147825443014,2019-06-24,759,1372009692425
o_3967098576046,2019-04-10,617,4736171503649
o_9882642883309,2019-04-14,1411,4736171503649
o_1824207530264,2019-04-30,258,4736171503649
o_2160535426381,2019-05-19,569,4736171503649
o_9743414126591,2019-06-27,1755,4736171503649
o_7812022420123,2019-09-06,1199,0371237096365
o_8168419272813,2019-01-16,1058,6139480764189
o_0553760301936,2019-02-28,385,6139480764189
o_3397736281450,2019-02-28,402,6139480764189
o_8709745791137,2019-04-06,1360,6139480764189
o_2790731751460,2019-04-19,845,6139480764189
o_9078578222514,2019-04-30,767,6139480764189
o_8021857252628,2019-05-08,1036,8675978845988
o_7904574564391,2019-06-10,1327,8675978845988
o_6481874070445,2019-06-22,1495,8675978845988
o_8420299301367,2019-07-20,460,8675978845988
o_9173708835371,2019-07-29,933,8675978845988
o_3752400216723,2019-08-18,1064,6082749264800
o_4889121262735,2019-09-07,1320,6082749264800
o_9613869661131,2019-07-02,272,7089114435284
o_5355949076001,2019-07-18,1654,7089114435284
o_6580706056692,2019-08-22,1624,7089114435284
o_0078617280085,2019-06-25,1433,9411834003883
o_5819805717618,2019-07-05,448,9411834003883
o_5640586657066,2019-07-25,243,9411834003883
o_1286083412292,2019-08-22,670,9411834003883
o_7624724255237,2019-02-25,401,6866263544545
o_9781159318901,2019-03-29,510,6866263544545
o_0257150403063,2019-05-11,225,6866263544545
o_6448387744416,2019-06-24,1722,6866263544545
o_6608791809143,2019-07-28,315,6866263544545
o_4921266594088,2019-08-24,428,6866263544545
o_4747571757457,2019-06-14,1388,2796672301108
o_4326535015514,2019-07-02,472,2796672301108
o_4562801268301,2019-07-03,1518,2796672301108
o_0373418390224,2019-07-17,1677,2796672301108
o_3288981878956,2019-09-06,246,4341637070858
o_8789913124769,2019-02-13,618,0816292532965
o_9698907270544,2019-02-24,1489,0816292532965
o_0407627695341,2019-03-01,1479,0816292532965
o_0807684624290,2019-03-27,550,0816292532965
o_4226675192338,2019-04-25,1617,0816292532965
o_7933298301746,2019-05-07,1714,0816292532965
o_0415290328961,2019-07-31,1081,7440458633109
o_2036835648740,2019-08-02,1448,7440458633109
o_2267119510426,2019-08-11,566,7440458633109
o_6339805285546,2019-06-13,1261,3348133596845
o_3920259729613,2019-07-08,1037,3348133596845
o_1098327544696,2019-07-14,513,3348133596845
o_0261039241097,2019-08-21,998,3348133596845
o_5844307294725,2019-07-28,1040,4145884449869
o_7009367372211,2019-08-27,447,4145884449869
o_3801707163367,2019-09-02,1513,4145884449869
o_7473266846423,2019-02-12,794,5369340406800
o_2417277367893,2019-03-17,1069,5369340406800
o_0225137129022,2019-04-21,1109,5369340406800
o_1685988789407,2019-05-29,1545,5369340406800
o_9378793260224,2019-07-12,399,5369340406800
o_7656760972939,2019-07-21,1064,5369340406800
o_8870502489298,2019-04-06,386,8585762963708
o_8203167052123,2019-04-07,900,8585762963708
o_1115598278324,2019-05-14,1523,8585762963708
o_6734358557810,2019-06-08,246,8585762963708
o_2556336957245,2019-06-08,226,8585762963708
o_0123871561941,2019-07-22,443,8585762963708
o_4448305986005,2019-03-16,1361,6921943110424
o_9976861770691,2019-03-24,993,6921943110424
o_5748452777648,2019-04-30,1594,6921943110424
o_4130498887251,2019-06-06,1549,6921943110424
o_1992467141671,2019-06-18,1518,6921943110424
o_0020700292116,2019-07-24,325,6921943110424
o_5625296050802,2019-04-30,1527,1303805425337
o_8971585234147,2019-06-02,1104,1303805425337
o_4514734528656,2019-07-01,603,1303805425337
o_1245160287666,2019-07-24,825,1303805425337
o_7741596311516,2019-08-22,249,1303805425337
o_5529088670349,2019-08-23,1182,1303805425337
o_6915613695243,2019-03-18,406,7975613790583
o_7862049067153,2019-03-30,1227,7975613790583
o_3327532086614,2019-05-06,1739,7975613790583
o_7563440275276,2019-06-07,1034,7975613790583
o_5702610640854,2019-07-11,1018,7975613790583
o_8545367888707,2019-08-11,546,7975613790583
o_4717327501641,2019-09-06,1488,9043188139712
o_8363662324146,2019-09-08,1072,9540928284706
o_7198140901325,2019-08-25,764,7592856352134
o_0990996671431,2019-02-24,1244,0203724534961
o_4465910557628,2019-03-31,847,0203724534961
o_2982597728087,2019-04-14,1117,0203724534961
o_1731421772526,2019-05-05,1728,0203724534961
o_9534674541367,2019-06-10,1127,0203724534961
o_6699555441884,2019-07-17,346,0203724534961
o_6712236574012,2019-06-29,1388,9280735026181
o_0144220338090,2019-08-02,1269,9280735026181
o_2467448824649,2019-08-04,1633,9280735026181
o_1711535067411,2019-08-08,881,9280735026181
o_5750286835777,2019-08-20,363,9671523121278
o_4545593414644,2019-08-29,1330,9671523121278
o_3409643512692,2019-05-28,1704,0645035492903
o_9714738992650,2019-06-05,1032,0645035492903
o_5382416426571,2019-06-19,655,0645035492903
o_1438710776639,2019-06-20,1109,0645035492903
o_4005028203712,2019-05-24,537,5129116810237
o_7162101050711,2019-06-21,534,5129116810237
o_5499111464323,2019-07-31,412,5129116810237
o_0105882841847,2019-09-05,969,5129116810237
o_1670700046180,2019-05-23,456,0535540047616
o_1981063444132,2019-05-30,518,0535540047616
o_2355901554946,2019-05-31,1465,0535540047616
o_3430083086818,2019-07-10,1749,0535540047616
o_3289366408362,2019-04-11,347,4143813628392
o_8796949343958,2019-05-04,1702,4143813628392
o_9021700744330,2019-05-15,820,4143813628392
o_4353183613878,2019-06-03,1558,4143813628392
o_1906078187225,2019-06-05,1158,4143813628392
o_5359358054513,2019-06-11,765,4143813628392
o_7123457459276,2019-06-13,1179,8789756408569
o_2910386800959,2019-07-11,1442,8789756408569
o_1561073671263,2019-07-31,1702,8789756408569
o_8391172740507,2019-07-31,1208,8789756408569
o_6660326542406,2019-03-28,988,9109842222913
o_3677501605071,2019-04-17,643,9109842222913
o_9901865271455,2019-05-05,571,9109842222913
o_9955129390857,2019-05-21,873,9109842222913
o_3704491709356,2019-06-25,830,9109842222913
o_3519531595826,2019-07-14,1277,9109842222913
o_2050238555702,2019-08-09,719,8474800024733
o_4383145954909,2019-09-08,245,8474800024733
o_6702061848792,2019-02-12,921,8864524705849
o_8653511596658,2019-03-06,1501,8864524705849
o_3468480089781,2019-04-06,864,8864524705849
o_4576208505266,2019-04-28,1606,8864524705849
o_8070137134093,2019-05-10,904,8864524705849
o_1303168256272,2019-06-02,317,8864524705849
o_4119062717316,2019-08-01,1439,1269804891989
o_5000601271811,2019-08-18,694,1269804891989
o_7344521236627,2019-08-23,1338,1269804891989
o_0060362738119,2019-01-13,1309,6177216995360
o_6693444296364,2019-02-13,1184,6177216995360
o_0587337458921,2019-02-16,482,6177216995360
o_9207183646112,2019-02-23,389,6177216995360
o_9294506189326,2019-04-07,226,6177216995360
o_8759411481237,2019-05-16,557,6177216995360
o_4054620575093,2019-07-25,1207,1435633469396
o_6517856706641,2019-07-28,1520,1435633469396
o_6719428420218,2019-09-03,1445,1435633469396
o_0905673705019,2019-03-28,400,3384230066287
o_9741028065251,2019-04-14,1044,3384230066287
o_9263837170532,2019-04-28,393,3384230066287
o_7068752503098,2019-06-01,1147,3384230066287
o_1215098508805,2019-06-29,1053,3384230066287
o_8180198513413,2019-07-15,549,3384230066287
o_1155551725007,2019-07-25,1199,3003904423231
o_0190187682424,2019-08-01,235,3003904423231
o_1540243842412,2019-06-23,517,1911092461176
o_2470974740987,2019-06-23,1120,1911092461176
o_4749321943714,2019-08-02,1431,1911092461176
o_5408556360565,2019-01-17,706,8466820095657
o_0000115539792,2019-02-16,1140,8466820095657
o_6381346390036,2019-02-19,1758,8466820095657
o_9087569244176,2019-04-04,1231,8466820095657
o_0148857816303,2019-04-11,591,8466820095657
o_5394761669466,2019-05-20,957,8466820095657
o_6471086383761,2019-03-10,438,1877522939410
o_1616546763133,2019-03-12,1727,1877522939410
o_9770644182325,2019-04-07,1624,1877522939410
o_4882060612852,2019-05-21,1493,1877522939410
o_4609623275428,2019-06-09,725,1877522939410
o_5951145596819,2019-06-23,704,1877522939410
o_3401495214793,2019-07-02,1161,9395287097968
o_8157560506816,2019-07-26,1757,9395287097968
o_2327384911110,2019-08-03,872,9395287097968
o_9482114360828,2019-08-04,1226,9395287097968
o_2652082039584,2019-06-27,1187,5109354708619
o_4477385340698,2019-07-22,1022,5109354708619
o_3579803685808,2019-08-16,1269,5109354708619
o_0241287637446,2019-08-22,1650,5109354708619
o_4436400325676,2019-07-10,272,7872530522795
o_4010605647773,2019-07-31,1682,7872530522795
o_3705733453570,2019-08-23,1035,7872530522795
o_5667680191579,2019-09-06,622,7872530522795
o_7134945085198,2019-06-24,1302,1262653247020
o_9369572464957,2019-07-23,656,1262653247020
o_1739521672982,2019-07-24,906,1262653247020
o_2015751601077,2019-07-25,1486,1262653247020
o_0942002684362,2019-05-27,925,7513470865282
o_2506339565886,2019-06-17,735,7513470865282
o_8334228761958,2019-06-25,228,7513470865282
o_8638768507749,2019-08-03,931,7513470865282
o_1423874363115,2019-08-15,550,7513470865282
o_8450476351632,2019-08-02,505,9367071119781
o_0593820368875,2019-08-29,374,9367071119781
o_3482278879873,2019-06-01,957,3751136315045
o_9070605435379,2019-07-02,452,3751136315045
o_3750854764111,2019-07-15,553,3751136315045
o_6483315081652,2019-08-11,657,3751136315045
o_6381188762930,2019-08-28,542,9964288595768
o_2971588112790,2019-04-05,575,2419016480573
o_8626032437717,2019-05-14,360,2419016480573
o_3532642829055,2019-06-16,1408,2419016480573
o_5503911237312,2019-07-28,894,2419016480573
o_6872138666724,2019-09-05,984,2419016480573
o_3832669835320,2019-05-17,1478,7355181902845
o_9233699859654,2019-06-17,1623,7355181902845
o_9535793343139,2019-07-05,1360,7355181902845
o_4244153570201,2019-07-19,1200,7355181902845
o_6144011198937,2019-08-12,662,7355181902845
o_0985375717442,2019-04-17,1241,1500891064093
o_1584250382394,2019-05-01,1214,1500891064093
o_7565017086902,2019-05-31,1359,1500891064093
o_5500447903476,2019-05-31,1174,1500891064093
o_0541880967088,2019-06-05,475,1500891064093
o_3631245062316,2019-06-18,996,1500891064093
o_4752999068382,2019-03-06,1162,5208162702144
o_1970384660796,2019-04-01,1188,5208162702144
o_2617353620892,2019-04-18,1010,5208162702144
o_6051868629609,2019-04-20,1560,5208162702144
o_5522815569053,2019-05-09,879,5208162702144
o_1469093405786,2019-05-31,1038,5208162702144
o_0264629892969,2019-04-17,414,7561857486131
o_3588208578127,2019-04-27,1321,7561857486131
o_7961956722541,2019-05-24,1359,7561857486131
o_6605651698848,2019-06-06,831,7561857486131
o_6842004598244,2019-06-07,1261,7561857486131
o_8574586294655,2019-06-10,662,7561857486131
o_6068439443908,2019-06-25,1128,7522465142475
o_7073664062410,2019-07-03,360,7522465142475
o_7742977040209,2019-07-15,388,7522465142475
o_5084385892653,2019-08-05,708,7522465142475
o_7770712813948,2019-05-19,645,1725418127420
o_7584590498155,2019-06-02,377,1725418127420
o_3626833694079,2019-07-04,1308,1725418127420
o_4454831729566,2019-08-17,1576,1725418127420
o_8617810251816,2019-03-01,1669,3820658271075
o_8797197389422,2019-03-23,846,3820658271075
o_1459496417882,2019-04-05,659,3820658271075
o_4909016432576,2019-04-18,1674,3820658271075
o_1231328672368,2019-05-29,1402,3820658271075
o_1897190826768,2019-07-08,1395,3820658271075
o_6114970815619,2019-08-07,685,8232107588286
o_2730545868343,2019-08-20,890,8232107588286
o_3118857887082,2019-08-28,1093,8232107588286
o_0493427839450,2019-09-07,1390,0055497945266
o_2176052502828,2019-03-31,827,9300006532774
o_9855563434608,2019-04-29,270,9300006532774
o_1246245537980,2019-05-27,1047,9300006532774
o_0301569683124,2019-07-06,617,9300006532774
o_4320184550822,2019-07-12,1519,9300006532774
o_8121097962803,2019-08-12,1677,9300006532774
o_7390303069273,2019-06-20,700,7914455070743
o_8403660148532,2019-06-21,1552,7914455070743
o_6640313130472,2019-07-25,1008,7914455070743
o_2118279348841,2019-08-09,493,7914455070743
o_1491334292626,2019-01-24,1599,1227926065053
o_4107884540663,2019-03-05,763,1227926065053
o_5623785766630,2019-03-31,1770,1227926065053
o_0887431790836,2019-05-04,1753,1227926065053
o_8090280936672,2019-05-18,1614,1227926065053
o_5728542783544,2019-05-19,321,1227926065053
o_4159657192371,2019-07-27,758,8061010640794
o_9159193484263,2019-08-26,1545,8061010640794
o_6561281715556,2019-09-07,318,8061010640794
o_3231335624037,2019-09-02,297,8422923725655
o_9679455345083,2019-07-18,439,4017404892519
o_0627768712954,2019-08-20,367,4017404892519
o_9382557911734,2019-08-23,490,4017404892519
o_5941186328258,2019-08-15,1078,4090264860539
o_7995124680692,2019-08-29,1259,7563617478653
o_1300382397002,2019-07-24,824,4616364714871
o_7984385222734,2019-08-31,1163,4616364714871
o_3240891505117,2019-06-16,707,2844947940085
o_0241120792301,2019-07-09,1230,2844947940085
o_6931942896441,2019-07-19,683,2844947940085
o_7918632619527,2019-08-09,243,2844947940085
o_8708795763149,2019-07-20,1299,3498782731736
o_8216149729036,2019-08-26,395,3498782731736
o_7323798436237,2019-04-06,1434,2634954236697
o_1284971821034,2019-05-07,633,2634954236697
o_9649149655224,2019-05-19,400,2634954236697
o_6877042209869,2019-06-21,935,2634954236697
o_2704599779009,2019-08-03,872,2634954236697
o_4401018403580,2019-06-19,997,7434267986976
o_2449201052131,2019-07-15,996,7434267986976
o_3452265574883,2019-07-28,259,7434267986976
o_7547461015639,2019-08-28,463,7434267986976
o_7982581701671,2019-08-04,1340,6934466063337
o_2188952612422,2019-08-16,1664,6934466063337
o_5899810224769,2019-08-03,861,9645798385697
o_4007013216936,2019-09-03,1619,9645798385697
o_6109562919370,2019-08-13,1748,3146444768834
o_2752670585827,2019-09-08,564,3146444768834
o_7473741928545,2019-02-18,1085,4518228523325
o_5893349069877,2019-03-04,677,4518228523325
o_7142898256527,2019-03-09,1117,4518228523325
o_9145375871044,2019-04-05,1041,4518228523325
o_9090186239685,2019-05-06,446,4518228523325
o_0248687777864,2019-06-15,670,4518228523325
o_7397632277713,2019-05-07,1096,4169089653418
o_3435029677501,2019-05-23,1094,4169089653418
o_5630654433807,2019-06-05,920,4169089653418
o_0065953908094,2019-06-19,637,4169089653418
o_9089754029186,2019-03-24,593,0722617363896
o_1466596292486,2019-04-30,1038,0722617363896
o_3458137263145,2019-05-08,257,0722617363896
o_9669860797126,2019-06-01,1034,0722617363896
o_0281451931314,2019-06-14,956,0722617363896
o_8313179148650,2019-06-27,427,0722617363896
o_0429633746701,2019-08-26,712,2043348538024
o_3126598828226,2019-08-07,1395,6220107318783
o_3838733973141,2019-09-05,1588,6220107318783
o_1217237563164,2019-06-24,330,7159611216546
o_2924751483043,2019-07-14,1434,7159611216546
o_9141685259619,2019-07-29,1559,7159611216546
o_4681261209317,2019-08-18,607,7159611216546
o_2059095176433,2019-03-13,1156,5364541345231
o_9398144023223,2019-03-31,1260,5364541345231
o_9951184229040,2019-03-31,730,5364541345231
o_5904790473127,2019-05-10,1665,5364541345231
o_5756147131408,2019-06-14,1680,5364541345231
o_9324289581847,2019-07-11,870,5364541345231
o_6239217881490,2019-08-10,1034,0393871669385
o_1925140267313,2019-07-20,967,0680007942123
o_1046829219314,2019-07-29,1589,0680007942123
o_3194109901669,2019-08-23,1342,0680007942123
o_1254292574452,2019-08-27,1085,0680007942123
o_9154853210978,2019-07-23,1226,3808578073351
o_3533657123220,2019-08-22,1691,3808578073351
o_9713614581971,2019-04-01,1329,3478232591912
o_8421834361549,2019-04-27,447,3478232591912
o_1019958156089,2019-06-07,1698,3478232591912
o_7067987882435,2019-06-25,1660,3478232591912
o_9023924658752,2019-07-19,889,3478232591912
o_8311853998539,2019-08-29,1628,3478232591912
o_4134324914364,2019-05-14,702,1954786897912
o_7802199839514,2019-05-22,1159,1954786897912
o_7490824147990,2019-05-28,998,1954786897912
o_4856224104392,2019-06-18,615,1954786897912
o_8990316430047,2019-08-01,1298,3443821284674
o_5035110311758,2019-08-06,1042,3443821284674
o_9484984189967,2019-09-02,1151,3443821284674
o_3942428400604,2019-03-24,282,9430885023596
o_3921495242959,2019-04-09,973,9430885023596
o_1598307030695,2019-04-15,483,9430885023596
o_3182777017379,2019-05-24,463,9430885023596
o_5421113747418,2019-06-09,1718,9430885023596
o_1791107434841,2019-06-27,1670,9430885023596
o_4515240924291,2019-08-31,1278,0139626749564
